latitude_x,longitude_x,utm_zone,utm_easting,utm_northing,altitude (ft),geometry,index_right,STATEFP,COUNTYFP,TRACTCE,STATE,COUNTY,latitude_y,longitude_y,TRACT,STATEFIPS,COUNTYFIPS,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER,total_rainfall_year,average_daily_rain,max_daily_rain,rainy_days_count,heavy_rain_events,very_heavy_events,mean_precip_probability,mean_precip_cover
32.48540897,-92.1403289,15S,580771.1,3594567.1,72.8,POINT (-92.1403289 32.48540897),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48541096,-92.14332991,15S,580489.1,3594565.1,69.2,POINT (-92.14332991 32.48541096),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48541274,-92.14608083,15S,580230.7,3594563.2,74.1,POINT (-92.14608083 32.48541274),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4854146,-92.14908187,15S,579948.7,3594561.2,76.4,POINT (-92.14908187 32.4854146),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48562774,-92.15283307,15S,579596,3594582,76.6,POINT (-92.15283307 32.48562774),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48584097,-92.15708489,15S,579196.4,3594602.5,79.4,POINT (-92.15708489 32.48584097),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4860546,-92.16258755,15S,578679.2,3594622.1,84.7,POINT (-92.16258755 32.4860546),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4860561,-92.16583928,15S,578373.6,3594619.9,89.3,POINT (-92.16583928 32.4860561),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48605676,-92.16734009,15S,578232.6,3594618.8,91.1,POINT (-92.16734009 32.48605676),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48605698,-92.16784037,15S,578185.6,3594618.5,92.4,POINT (-92.16784037 32.48605698),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4860575,-92.16909107,15S,578068.1,3594617.6,97.5,POINT (-92.16909107 32.4860575),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48605823,-92.17084207,15S,577903.6,3594616.4,100.7,POINT (-92.17084207 32.48605823),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48605872,-92.17209278,15S,577786.1,3594615.6,100.3,POINT (-92.17209278 32.48605872),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4860597,-92.17459426,15S,577551,3594613.9,104.3,POINT (-92.17459426 32.4860597),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48585897,-92.17780054,15S,577249.9,3594589.3,110.6,POINT (-92.17780054 32.48585897),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48585889,-92.1783015,15S,577202.9,3594588.9,111,POINT (-92.1783015 32.48585889),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48606933,-92.17955552,15S,577084.9,3594611.3,117.6,POINT (-92.17955552 32.48606933),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48606863,-92.18106207,15S,576943.3,3594610.2,115.1,POINT (-92.18106207 32.48606863),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48606802,-92.18231778,15S,576825.3,3594609.2,114.8,POINT (-92.18231778 32.48606802),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48606663,-92.18633376,15S,576448,3594606.1,98,POINT (-92.18633376 32.48606663),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48585608,-92.18883678,15S,576213,3594581,116.5,POINT (-92.18883678 32.48585608),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48543411,-92.19059115,15S,576048.5,3594533,106,POINT (-92.19059115 32.48543411),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48543459,-92.19259216,15S,575860.5,3594531.6,108.8,POINT (-92.19259216 32.48543459),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48543546,-92.1965943,15S,575484.5,3594528.9,115.6,POINT (-92.1965943 32.48543546),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48523165,-92.1985518,15S,575300.7,3594504.9,115.5,POINT (-92.1985518 32.48523165),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48544154,-92.20031027,15S,575135.3,3594526.9,129.7,POINT (-92.20031027 32.48544154),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48565156,-92.20081648,15S,575087.6,3594549.8,135.9,POINT (-92.20081648 32.48565156),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48585896,-92.20384567,15S,574802.8,3594570.7,125.8,POINT (-92.20384567 32.48585896),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48544232,-92.19905352,15S,575253.4,3594527.9,130.3,POINT (-92.19905352 32.48544232),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48543493,-92.19409296,15S,575719.5,3594530.6,108.1,POINT (-92.19409296 32.48543493),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48522288,-92.19059292,15S,576048.5,3594509.6,105.6,POINT (-92.19059292 32.48522288),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4850108,-92.18734295,15S,576354.1,3594488.4,111.3,POINT (-92.18734295 32.4850108),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48480144,-92.18232534,15S,576825.7,3594468.8,114.9,POINT (-92.18232534 32.48480144),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48480342,-92.17880952,15S,577156,3594471.5,113.6,POINT (-92.17880952 32.48480342),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48500757,-92.17583552,15S,577435.3,3594496.3,111.1,POINT (-92.17583552 32.48500757),558,22,73,10505,Louisiana,Ouachita,32.47662604,-92.23457541,10505,22,73,2020.193142,55.81981639,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48521544,-92.1733436,15S,577669.3,3594521.2,101.5,POINT (-92.1733436 32.48521544),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48521468,-92.17134246,15S,577857.3,3594522.5,101,POINT (-92.17134246 32.48521468),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48542415,-92.16784051,15S,578186.2,3594548.3,92,POINT (-92.16784051 32.48542415),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48563488,-92.16734019,15S,578233,3594572.1,90.8,POINT (-92.16734019 32.48563488),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48584515,-92.16583934,15S,578373.8,3594596.5,89.3,POINT (-92.16583934 32.48584515),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48647671,-92.16308769,15S,578631.8,3594668.5,85.5,POINT (-92.16308769 32.48647671),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48731889,-92.15983569,15S,578936.6,3594764.3,81.8,POINT (-92.15983569 32.48731889),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48773975,-92.15783448,15S,579124.3,3594812.4,81.5,POINT (-92.15783448 32.48773975),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48816019,-92.15508287,15S,579382.4,3594861.1,79.1,POINT (-92.15508287 32.48816019),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4890021,-92.15183094,15S,579687.2,3594956.8,76.2,POINT (-92.15183094 32.4890021),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48900181,-92.15133073,15S,579734.2,3594957.2,74.6,POINT (-92.15133073 32.48900181),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48899969,-92.14782926,15S,580063.2,3594959.5,70.3,POINT (-92.14782926 32.48899969),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48899762,-92.14457791,15S,580368.7,3594961.8,74.2,POINT (-92.14457791 32.48899762),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48878437,-92.14107664,15S,580697.8,3594940.8,75.3,POINT (-92.14107664 32.48878437),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4887802,-92.13507427,15S,581261.8,3594944.9,73.4,POINT (-92.13507427 32.4887802),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48877533,-92.12857176,15S,581872.8,3594949.3,48.6,POINT (-92.12857176 32.48877533),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48877238,-92.12482035,15S,582225.2,3594951.8,63.8,POINT (-92.12482035 32.48877238),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48876932,-92.12106895,15S,582577.7,3594954.4,78.4,POINT (-92.12106895 32.48876932),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48876484,-92.11581705,15S,583071.1,3594958,51.7,POINT (-92.11581705 32.48876484),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48876173,-92.1123158,15S,583400.1,3594960.4,79.7,POINT (-92.1123158 32.48876173),1347,22,73,1400,Louisiana,Ouachita,32.48249285,-92.11690025,1400,22,73,1053.25784,43.27046568,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48875899,-92.10931475,15S,583682.1,3594962.4,79.7,POINT (-92.10931475 32.48875899),1347,22,73,1400,Louisiana,Ouachita,32.48249285,-92.11690025,1400,22,73,1053.25784,43.27046568,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48896159,-92.10081118,15S,584480.8,3594991.6,74.8,POINT (-92.10081118 32.48896159),940,22,73,10900,Louisiana,Ouachita,32.48953036,-92.0855279,10900,22,73,2226.695704,57.83665509,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4893759,-92.09355748,15S,585162,3595043.3,68.6,POINT (-92.09355748 32.4893759),940,22,73,10900,Louisiana,Ouachita,32.48953036,-92.0855279,10900,22,73,2226.695704,57.83665509,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48979288,-92.08905475,15S,585584.6,3595093.1,67.2,POINT (-92.08905475 32.48979288),940,22,73,10900,Louisiana,Ouachita,32.48953036,-92.0855279,10900,22,73,2226.695704,57.83665509,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4897881,-92.08480277,15S,585984.1,3595096,67.8,POINT (-92.08480277 32.4897881),940,22,73,10900,Louisiana,Ouachita,32.48953036,-92.0855279,10900,22,73,2226.695704,57.83665509,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48978142,-92.07905002,15S,586524.6,3595099.9,66.2,POINT (-92.07905002 32.48978142),940,22,73,10900,Louisiana,Ouachita,32.48953036,-92.0855279,10900,22,73,2226.695704,57.83665509,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.48998295,-92.07129567,15S,587253,3595128.6,65.3,POINT (-92.07129567 32.48998295),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4901843,-92.06379097,15S,587957.9,3595157.1,69.2,POINT (-92.06379097 32.4901843),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49018231,-92.06228993,15S,588099,3595158.1,67.7,POINT (-92.06228993 32.49018231),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49060119,-92.06003735,15S,588310.2,3595206.4,67.6,POINT (-92.06003735 32.49060119),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4906005,-92.059537,15S,588357.2,3595206.7,67.7,POINT (-92.059537 32.4906005),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.491019,-92.0570341,15S,588591.9,3595255.2,68.9,POINT (-92.0570341 32.491019),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4910166,-92.05528278,15S,588756.5,3595256.4,71.1,POINT (-92.05528278 32.4910166),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49122513,-92.05353087,15S,588920.9,3595281,70.8,POINT (-92.05353087 32.49122513),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49164175,-92.04977676,15S,589273.2,3595330.3,67.9,POINT (-92.04977676 32.49164175),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49205863,-92.04627269,15S,589602,3595379.4,68.8,POINT (-92.04627269 32.49205863),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4928952,-92.04126592,15S,590071.6,3595476.4,71.9,POINT (-92.04126592 32.4928952),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49373045,-92.03550804,15S,590611.7,3595573.9,69.9,POINT (-92.03550804 32.49373045),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49394107,-92.0352572,15S,590635,3595597.4,69.9,POINT (-92.0352572 32.49394107),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49521045,-92.03750586,15S,590422.5,3595736.2,72.4,POINT (-92.03750586 32.49521045),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49542296,-92.03850627,15S,590328.3,3595758.9,71.5,POINT (-92.03850627 32.49542296),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49542484,-92.03975752,15S,590210.7,3595758.1,71.7,POINT (-92.03975752 32.49542484),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49544288,-92.05226925,15S,589035.3,3595749.6,68.5,POINT (-92.05226925 32.49544288),426,22,73,10606,Louisiana,Ouachita,32.45921338,-92.00418543,10606,22,73,1302.121624,47.30533226,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49589861,-92.07853758,15S,586566.9,3595778.5,67.8,POINT (-92.07853758 32.49589861),940,22,73,10900,Louisiana,Ouachita,32.48953036,-92.0855279,10900,22,73,2226.695704,57.83665509,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49572179,-92.11105602,15S,583512,3595732.9,77.2,POINT (-92.11105602 32.49572179),1347,22,73,1400,Louisiana,Ouachita,32.48249285,-92.11690025,1400,22,73,1053.25784,43.27046568,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49551684,-92.11780961,15S,582877.7,3595704.9,48.6,POINT (-92.11780961 32.49551684),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49572887,-92.11905999,15S,582760.1,3595727.5,79.1,POINT (-92.11905999 32.49572887),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49657606,-92.12306108,15S,582383.4,3595818.3,77,POINT (-92.12306108 32.49657606),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49721529,-92.13106476,15S,581630.9,3595883,73.5,POINT (-92.13106476 32.49721529),939,22,73,11100,Louisiana,Ouachita,32.46014854,-92.13972351,11100,22,73,1850.320305,54.03605575,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49659043,-92.14232154,15S,580573.9,3595805.2,71.6,POINT (-92.14232154 32.49659043),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.496594,-92.14782464,15S,580056.9,3595801.4,78.1,POINT (-92.14782464 32.496594),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.4965954,-92.15007593,15S,579845.4,3595799.9,70.5,POINT (-92.15007593 32.4965954),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49680889,-92.15432836,15S,579445.7,3595820.4,82,POINT (-92.15432836 32.49680889),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49681126,-92.15858131,15S,579046.2,3595817.5,86.6,POINT (-92.15858131 32.49681126),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49617991,-92.16158366,15S,578764.7,3595745.3,88.3,POINT (-92.16158366 32.49617991),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49618067,-92.16308475,15S,578623.6,3595744.2,89.9,POINT (-92.16308475 32.49618067),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49618376,-92.1695896,15S,578012.5,3595739.8,98.8,POINT (-92.1695896 32.49618376),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49555192,-92.17209163,15S,577778,3595667.9,99.1,POINT (-92.17209163 32.49555192),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.49555297,-92.17459356,15S,577543,3595666.2,103.5,POINT (-92.17459356 32.49555297),1328,22,73,5800,Louisiana,Ouachita,32.49820217,-92.16774125,5800,22,73,1744.986872,52.88493555,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
